30,516.24994,170.62207,25.880737,76.1261,0.77321523
30,530.335,170.25053,24.722778,77.039825,0.29280654
30,493.63602,172.08832,22.32846,71.4595,0.2687075
30,105.66108,190.1646,12.700592,27.74469,0.25457323
30,430.34708,179.7785,16.41687,51.21765,0.24859367
30,0.9553976,179.33655,22.301498,66.999756,0.24193779
30,144.23297,179.12764,18.759857,41.08728,0.22176044
30,510.89032,172.44038,18.172607,75.477264,0.22008178
30,425.3305,180.62921,15.527893,49.582,0.2145633
30,447.39465,180.45285,14.492249,49.17444,0.21233718
30,478.92538,177.4878,14.840454,57.388824,0.21056594
30,402.36188,183.54463,14.004883,42.490845,0.20740597
30,501.0767,173.41423,18.183624,70.320526,0.20693313
30,467.55045,178.09506,14.652588,52.91214,0.20345739
30,414.59198,182.61603,14.266846,46.072662,0.20088045
30,83.698074,190.69165,11.819885,27.359192,0.1986049
30,65.0108,188.1505,13.585617,31.313232,0.19587517
30,470.9936,174.3176,21.210693,68.09781,0.19571532
30,541.291,171.56815,26.017334,73.509094,0.1956908
30,96.83403,195.87561,11.78302,26.017029,0.19565168
30,487.4018,174.70389,19.842896,64.089966,0.19514424
30,456.65842,178.16667,15.646484,52.93994,0.19382817
30,73.95488,191.00739,12.889542,29.43747,0.18881783
30,393.1526,185.8891,14.856201,41.163757,0.18748581
30,405.53564,181.58968,21.68274,56.700165,0.18572102
30,126.7452,184.17836,15.671974,35.391327,0.18395959
30,98.26928,191.7598,10.560562,24.243408,0.18383697
30,112.827385,189.82234,12.778183,27.30835,0.1811519
30,83.25381,164.99493,9.339081,17.339355,0.17624855
30,83.44142,178.92876,9.620697,21.606049,0.17616044
30,548.8204,173.73737,21.480103,64.805695,0.17370117
30,401.85126,175.1556,11.868042,31.469452,0.17362776
30,166.263,183.05739,19.152374,40.277252,0.17340721
30,415.351,171.57414,13.877075,46.17975,0.17297137
30,254.58456,189.43413,18.290283,41.497772,0.17287289
30,385.5424,187.40245,11.926941,32.31894,0.17227371
30,190.07617,186.57715,17.845825,32.81894,0.17192216
30,162.14809,182.93791,10.859833,32.7789,0.171743
30,130.04767,185.68018,10.87677,30.493011,0.17174268
30,270.75107,188.67334,17.716858,43.835266,0.17106621
30,85.023926,195.39062,12.68161,27.437042,0.17058088
30,238.91881,190.3578,18.29866,38.917053,0.16989008
30,157.99747,181.45975,17.547699,37.8685,0.16947772
30,230.10097,187.74069,19.779785,38.82776,0.16910039
30,5.8557243,183.78218,19.832384,51.63394,0.16895956
30,64.92355,165.4031,13.2892,26.93158,0.16867438
30,81.429306,166.6265,12.619888,25.752441,0.16759561
30,262.59085,187.27734,19.355713,41.09256,0.16703634
30,146.97475,182.07384,10.206116,35.41919,0.16675417
30,294.7722,187.01418,18.827515,43.96048,0.16655156
30,353.29352,186.69147,12.995483,32.661407,0.16582853
30,34.988544,182.91858,9.497864,36.292114,0.16575024
30,291.64404,181.3541,24.013245,57.58008,0.1657298
30,287.33377,188.03735,17.144592,45.74951,0.16566573
30,303.4197,187.72403,16.703674,46.557343,0.16561033
30,49.951157,176.9129,14.492233,30.005219,0.1655266
30,613.76465,171.55344,23.855469,72.62195,0.16463572
30,223.3682,186.14696,17.6333,32.767334,0.1643952
30,0.48569584,184.37518,15.276245,60.489624,0.16423139
30,50.050488,192.25223,15.448406,34.43747,0.16420455
30,39.140255,189.00623,16.931328,37.425354,0.16373332
30,269.96786,196.2555,18.596252,50.40576,0.16307817
30,64.770805,176.50166,13.483383,26.633484,0.16278444
30,319.42484,186.67525,16.741089,48.016693,0.16164452
30,223.73732,195.34187,16.297974,30.85144,0.16152415
30,171.28587,164.83374,43.480286,99.459076,0.16143487
30,206.17024,192.64174,19.890259,35.55786,0.1613758
30,466.13126,161.2735,12.280884,29.241547,0.16051376
30,370.0728,185.49916,13.832336,40.32959,0.1599721
30,127.10346,176.12341,16.067299,34.97589,0.15994325
30,595.81067,179.13663,24.494263,71.96753,0.15976197
30,465.7989,148.03369,12.491272,24.975677,0.15973043
30,147.80614,183.19754,22.788208,47.049896,0.15943365
30,432.86996,171.3872,12.934753,38.183533,0.15935573
30,574.35144,181.71048,17.527344,59.486084,0.15929802
30,451.15982,179.41658,9.328308,43.367188,0.15888728
30,465.12805,182.88525,15.737793,68.558044,0.1585172
30,457.32138,174.53804,13.4557495,36.853333,0.15822618
30,83.33361,198.11247,10.63208,24.96817,0.15804271
30,191.3226,195.91364,16.208649,30.374237,0.15774292
30,198.28189,186.7656,19.45343,38.123627,0.15711142
30,30.488281,185.30064,17.15776,37.72238,0.15686299
30,259.0876,180.82675,25.160583,56.44644,0.15685259
30,22.171194,185.86139,21.28071,51.842255,0.15667878
30,425.96112,175.22398,12.963806,36.23767,0.15655503
30,50.53992,188.53262,11.785843,26.756409,0.15577777
30,327.0744,187.02356,18.029358,46.017853,0.15542014
30,337.20792,186.3977,16.00653,48.213745,0.1552319
30,254.04398,196.77089,18.971985,48.79831,0.15459493
30,386.42102,190.87088,9.787842,38.83545,0.15455712
30,135.76306,183.61903,18.618134,37.756104,0.15412426
30,34.869892,189.59987,9.514259,42.051666,0.15409638
30,352.40268,186.6695,15.951965,47.499695,0.15406789
30,226.60957,181.73743,25.12555,53.84256,0.15405995
30,589.46533,174.66283,18.848633,58.549805,0.15361962
30,337.46216,186.17194,13.529175,33.06021,0.15301368
30,49.482674,165.07994,13.447487,26.509186,0.15293618
30,190.70164,178.32396,16.497162,28.87323,0.1527547
30,627.6677,157.5991,12.51416,65.74707,0.15256801
30,96.94141,167.81123,12.724579,24.197723,0.15246807
60,516.4403,168.62415,23.620361,76.0069,0.67218345
60,487.4883,169.91672,21.648071,73.77405,0.35967004
60,65.96447,189.04234,13.737732,32.179474,0.33008477
60,469.6987,173.75244,22.062195,69.79141,0.2997434
60,530.55835,168.92313,23.537598,77.86142,0.2614459
60,460.2887,172.3918,20.816528,69.32895,0.25732777
60,431.1986,179.78758,15.868835,51.678925,0.25141448
60,466.38538,174.81389,17.088074,64.88571,0.23265548
60,510.22794,166.2435,19.510956,82.8468,0.22483175
60,73.01096,191.8794,13.647034,31.493317,0.21672285
60,447.49326,178.11449,14.863037,55.999023,0.21512094
60,498.09882,169.42664,18.44928,75.20767,0.21115705
60,456.15936,174.82869,18.301208,61.70111,0.20645721
60,113.748245,193.76505,15.114548,32.02884,0.20546664
60,479.39603,172.38246,16.63208,69.83188,0.20250556
60,148.37068,194.85223,15.082092,29.549744,0.20220238
60,393.6542,185.60019,14.266113,41.328247,0.20117979
60,81.11639,190.69308,12.974426,29.264801,0.20066783
60,402.52002,182.87857,13.891846,42.88742,0.19381453
60,415.4686,182.92793,13.315308,44.689667,0.1913292
60,104.53766,191.68796,14.589813,29.844696,0.19001308
60,126.04492,193.5937,16.330383,32.2836,0.18845063
60,96.36278,189.44867,13.757477,28.456238,0.18575646
60,425.8454,180.91191,14.851196,48.56195,0.1831264
60,175.98041,194.03535,15.842834,30.856873,0.18208094
60,188.41704,192.55779,18.237396,34.61554,0.17743781
60,33.311703,188.96294,14.106827,31.252869,0.17704917
60,416.0124,171.4016,13.068115,44.432526,0.17555349
60,231.40036,189.98283,17.348145,35.20517,0.17455761
60,270.49182,190.26802,18.182495,43.050964,0.17426915
60,402.1493,175.02745,11.545959,31.075531,0.17422329
60,206.78925,192.71234,19.100647,35.344788,0.17257415
60,157.15363,194.6119,14.59082,28.894196,0.17227979
60,262.62265,189.59454,19.463257,40.946686,0.17165639
60,191.05782,188.53738,15.667969,28.50241,0.1714877
60,303.17334,186.8523,17.329163,48.652832,0.1712998
60,254.3216,191.65129,18.81073,39.980774,0.17076091
60,-1.4502697,182.84962,24.95752,87.23418,0.1701715
60,222.18497,192.96315,18.896912,35.947113,0.17008266
60,291.82672,182.46768,24.039856,58.335724,0.16955419
60,433.31622,171.24597,12.490601,37.696106,0.16929922
60,613.5984,170.08176,24.324585,73.82889,0.16924779
60,238.98398,192.46074,18.768616,37.819702,0.16904001
60,168.25543,191.82156,15.178528,30.079834,0.16876586
60,287.12384,188.28029,17.734741,46.55304,0.16695607
60,15.039828,184.93889,29.179935,69.17648,0.16629708
60,319.02637,185.27832,17.49414,50.851105,0.16488673
60,295.38098,189.69994,17.116272,39.47882,0.1642829
60,50.220196,189.81476,13.764984,31.147125,0.16404715
60,112.86838,190.40123,14.350342,28.000092,0.1640248
60,383.723,184.60956,14.006714,39.888123,0.16387036
60,406.11444,182.64926,20.798096,57.814056,0.16386537
