30,276.880310,176.434143,17.892090,45.668213,0.110474
60,258.943909,161.060730,18.161316,48.411346,0.165859
60,251.891678,165.729050,21.061569,54.863434,0.525119
60,245.257706,163.796967,18.474411,51.345459,0.066437
60,1.324220,173.462082,21.278023,54.852448,0.088906
60,232.288879,160.533661,18.957336,55.813049,0.053203
90,105.550896,169.193756,19.207413,48.905792,0.757762
90,136.575684,161.691330,16.632080,44.301453,0.132941
90,32.748032,181.428680,24.370903,58.898621,0.139046
90,130.729523,162.323792,14.559601,45.048218,0.250603
90,65.179688,162.203491,21.582306,62.954163,0.103720
90,61.037090,172.946213,23.633747,38.756989,0.061753
90,102.316086,160.283600,21.229507,35.689636,0.071852
90,95.048920,170.471985,26.676102,42.499725,0.088961
90,86.072571,161.707870,50.902649,59.255859,0.100946
120,412.558319,35.778725,125.082672,162.494904,0.127780
150,598.669678,188.873276,37.735352,94.552292,0.298003
150,38.377193,28.925110,106.104340,252.296478,0.205613
150,2.314102,26.118835,95.192429,263.272339,0.052537
180,243.823288,195.926743,41.911880,99.512039,0.426183
210,511.761963,165.051208,17.161987,43.247925,0.931458
210,570.328613,166.017319,14.870605,35.255920,0.648646
210,517.705750,166.279541,16.066895,44.050537,0.110756
240,425.615265,207.738647,14.679565,34.985199,0.689273
240,489.726868,202.781265,13.750549,36.682922,0.137621
240,458.178528,202.586472,15.633606,38.952698,0.072586
240,362.718048,201.535034,18.268250,48.704254,0.143144
270,331.348328,200.954041,16.016296,39.929321,0.832164
270,571.603333,205.291962,15.480957,44.879211,0.086354
270,403.283600,197.500290,12.830505,34.828033,0.246757
270,581.530090,193.480118,20.176880,54.009827,0.056364
300,394.314758,189.824402,15.359009,40.323212,0.310460
300,316.315704,197.057892,14.894226,39.187439,0.339104
300,487.587830,177.532684,17.104553,42.576630,0.234670
300,311.614105,199.993439,15.181335,38.389954,0.058459
300,484.200684,175.754517,26.122925,69.543518,0.086360
300,5.840564,214.765396,23.443478,42.949326,0.144313
360,342.273071,181.272568,15.491943,40.356171,0.215687
360,319.768066,186.303848,13.973206,42.175903,0.398203
360,262.107727,185.659073,18.200073,45.535400,0.117051
360,270.171906,185.935806,17.303772,42.747131,0.310165
360,517.495117,182.247726,19.120728,45.225525,0.060273
390,516.984985,184.864517,18.174194,46.146118,0.729506
390,507.822723,189.653915,19.604218,48.900360,0.391757
390,196.141296,185.332993,18.066742,46.638855,0.251115
390,202.615570,183.269745,16.472321,44.431824,0.204419
390,528.296387,189.147018,15.419678,45.531891,0.101838
390,476.701965,186.987442,14.446350,37.986206,0.054224
390,411.949554,185.218475,16.477234,38.077393,0.061451
390,285.021881,177.632477,18.767029,43.281891,0.065783
420,550.965210,201.485840,23.700317,58.493439,0.966097
420,254.200851,178.224808,17.332535,42.096100,0.693869
420,129.615173,180.054962,20.241943,48.969330,0.662497
420,110.014847,182.673553,25.608627,61.119690,0.285300
420,120.804672,180.697525,23.432068,55.296783,0.069214
420,411.080444,184.948212,20.229797,49.243164,0.055482
420,575.241638,206.268616,21.167114,51.742554,0.210353
420,577.225586,188.810242,28.584351,67.734009,0.350870
420,397.021240,185.637512,19.711426,45.690155,0.053304
420,567.159302,203.723572,22.172974,56.629791,0.083556
420,544.305847,201.848373,56.922974,58.284836,0.064823
420,567.070007,171.219955,40.500244,96.324173,0.073605
450,0.000000,168.239899,32.465675,102.672729,0.615757
450,225.066086,179.960480,17.768951,42.474426,0.347795
450,546.429443,172.947815,16.488892,52.059723,0.401031
450,1.092981,190.720444,16.905428,76.870560,0.210670
450,520.784119,169.223618,25.347900,59.054962,0.078322
450,532.595886,171.655289,24.887573,60.341644,0.086131
450,540.156433,166.086670,28.536255,67.215576,0.109189
480,205.438477,180.677429,18.315277,45.819305,0.505398
480,421.888428,181.059235,18.668396,45.032074,0.060397
510,544.925476,146.578384,33.930420,80.008179,0.503142
510,0.959382,183.480469,23.362072,60.120483,0.050272
510,466.978058,180.600662,19.363037,48.002594,0.232583
540,490.507843,185.118118,17.021484,40.953888,0.090846
570,437.672302,171.424835,17.044922,41.965698,0.148079
570,454.991638,166.725586,18.107727,42.711151,0.106801
600,99.965515,164.931915,24.752945,59.370605,0.490841
600,0.743370,125.364441,32.302174,114.806793,0.142918
600,206.603821,187.147202,13.764282,35.263123,0.065370
600,432.452576,164.159332,18.625671,46.937469,0.351596
600,108.951363,167.647583,20.188133,52.688049,0.064048
630,406.697540,172.964005,15.162659,38.359314,0.118871
630,445.269897,159.372757,22.336548,55.037292,0.555126
630,456.479858,154.359650,30.797363,73.343872,0.106097
630,448.964539,152.587341,28.925110,65.936707,0.135085
630,416.058685,157.911270,23.960205,60.611664,0.091079
630,431.383270,155.717957,63.268311,62.984253,0.075900
660,189.478073,173.793579,15.691559,39.098083,0.067453
660,433.692108,162.429428,24.934265,61.744781,0.094377
660,492.508698,158.530472,20.537140,58.944214,0.126848
660,349.387451,161.117905,19.960449,49.453583,0.075808
660,488.437775,133.530930,38.465179,89.889435,0.069251
660,480.651794,142.490067,33.117737,79.079224,0.268302
660,493.471130,114.092110,57.784912,134.707214,0.116736
690,559.506836,188.430481,15.998901,41.090912,0.124297
690,361.551331,158.484940,21.707581,53.805023,0.051501
720,397.427338,157.163681,23.022766,55.463745,0.308550
750,422.342773,164.611633,19.005310,52.654114,0.067002
750,441.560059,158.148926,22.027893,53.865875,0.064337
750,451.069885,164.321381,20.068848,48.379303,0.085132
810,612.494812,144.016083,26.924316,100.293365,0.142783
810,574.612915,151.595490,40.041992,98.211334,0.065702
810,580.182495,115.471909,54.977661,153.267899,0.234589
840,89.483559,109.151657,54.633568,130.581177,0.660265
870,148.287720,194.511276,17.194183,40.290344,0.142343
900,136.865112,194.243317,18.829315,45.919495,0.825028
900,135.023666,200.863083,14.175201,37.691711,0.068737
1020,452.778931,198.686783,16.164001,43.581787,0.064643
1050,85.808357,154.089539,35.284119,91.358368,0.104216
1110,77.114151,193.366608,14.993500,42.093719,0.062408
1140,321.314880,168.338699,18.746277,45.413330,0.137015
1170,159.743530,191.410873,16.853516,39.271698,0.435943
1200,377.527435,169.031631,19.278931,46.124878,0.079177
1230,390.386017,176.845413,16.790466,45.562775,0.058086
